group_order,small_group_id,group_structure,class_i,class_j,class_size,union_size,linear_nullity,unordered_sign_solutions,nontrivial_partitions,isomorphic_partitions,new_twists,isomorphism_flags
128,2039,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2039,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2040,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2040,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2041,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2041,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2042,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2042,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2043,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2043,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2044,"((Q8 : C4) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2044,"((Q8 : C4) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2045,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2045,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2046,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2046,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2047,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2047,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2048,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2048,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2049,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2049,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2050,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2050,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2051,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2051,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2052,"((Q8 : C4) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2052,"((Q8 : C4) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2053,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2053,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2054,"(((C4 x C2 x C2) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2054,"(((C4 x C2 x C2) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2055,"(((C2 x Q8) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2055,"(((C2 x Q8) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2056,"(((C2 x Q8) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2056,"(((C2 x Q8) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2057,"(((C4 x C2 x C2) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2057,"(((C4 x C2 x C2) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2058,"(((C4 x C2 x C2) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2058,"(((C4 x C2 x C2) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2059,"(((C2 x Q8) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2059,"(((C2 x Q8) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2060,"((Q8 : C4) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2060,"((Q8 : C4) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2061,"((Q8 : C4) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2061,"((Q8 : C4) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2062,"(((C4 x C2 x C2) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2062,"(((C4 x C2 x C2) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2063,"(((C2 x Q8) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2063,"(((C2 x Q8) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2064,"(((C4 x C2 x C2) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2064,"(((C4 x C2 x C2) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2065,"(((C2 x Q8) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2065,"(((C2 x Q8) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2075,"((C8 : C4) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2075,"((C8 : C4) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2076,"((C8 : C4) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2076,"((C8 : C4) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2077,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2077,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2078,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2078,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2079,"(((C4 x C2 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2079,"(((C4 x C2 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2080,"(((C2 x Q8) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2080,"(((C2 x Q8) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2081,"((C8 : C4) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2081,"((C8 : C4) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2082,"((C8 : C4) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2082,"((C8 : C4) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2083,"((C8 : C4) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2083,"((C8 : C4) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2084,"((C8 : C4) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2084,"((C8 : C4) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2085,"(((C2 x Q8) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2085,"(((C2 x Q8) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2086,"(((C4 x C2 x C2) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2086,"(((C4 x C2 x C2) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2087,"(((C4 x C2 x C2) : C2) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2087,"(((C4 x C2 x C2) : C2) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2088,"((C8 : C4) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2088,"((C8 : C4) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2089,"((C8 : C4) : C2) : C2",20,27,4,8,2,2,0,0,0,""
128,2089,"((C8 : C4) : C2) : C2",25,29,2,4,1,1,0,0,0,""
128,2098,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2098,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2099,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2099,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2100,"(((C8 x C2) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2100,"(((C8 x C2) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2101,"(Q8 x Q8) : C2",5,18,2,4,1,1,0,0,0,""
128,2101,"(Q8 x Q8) : C2",10,24,4,8,2,2,0,0,0,""
128,2102,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2102,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2103,"(C4 x QD16) : C2",5,18,2,4,1,1,0,0,0,""
128,2103,"(C4 x QD16) : C2",10,24,4,8,2,2,0,0,0,""
128,2104,"(Q8 : Q8) : C2",5,18,2,4,1,1,0,0,0,""
128,2104,"(Q8 : Q8) : C2",10,24,4,8,2,2,0,0,0,""
128,2105,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2105,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2106,"(C2 x C2) . (C2 x C2 x D8) = (C4 x C2) . (C2 x C2 x C2 x C2)",5,18,2,4,1,1,0,0,0,""
128,2106,"(C2 x C2) . (C2 x C2 x D8) = (C4 x C2) . (C2 x C2 x C2 x C2)",10,24,4,8,2,2,0,0,0,""
128,2107,"((Q8 : C4) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2107,"((Q8 : C4) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2108,"((C4 : Q8) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2108,"((C4 : Q8) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2109,"((C2 x C2) . (C2 x D8) = (C4 x C2) . (C2 x C2 x C2)) : C2",5,18,2,4,1,1,0,0,0,""
128,2109,"((C2 x C2) . (C2 x D8) = (C4 x C2) . (C2 x C2 x C2)) : C2",10,24,4,8,2,2,0,0,0,""
128,2116,"(Q8 x D8) : C2",5,18,2,4,1,1,0,0,0,""
128,2116,"(Q8 x D8) : C2",10,24,4,8,2,2,0,0,0,""
128,2117,"(Q8 x Q8) : C2",5,18,2,4,1,1,0,0,0,""
128,2117,"(Q8 x Q8) : C2",10,24,4,8,2,2,0,0,0,""
128,2118,"(Q8 : Q8) : C2",5,18,2,4,1,1,0,0,0,""
128,2118,"(Q8 : Q8) : C2",10,24,4,8,2,2,0,0,0,""
128,2119,"Q16 : Q8",5,18,2,4,1,1,0,0,0,""
128,2119,"Q16 : Q8",10,24,4,8,2,2,0,0,0,""
128,2120,"(Q8 : Q8) : C2",5,18,2,4,1,1,0,0,0,""
128,2120,"(Q8 : Q8) : C2",10,24,4,8,2,2,0,0,0,""
128,2121,"((C4 : Q8) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2121,"((C4 : Q8) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2122,"Q16 : Q8",5,18,2,4,1,1,0,0,0,""
128,2122,"Q16 : Q8",10,24,4,8,2,2,0,0,0,""
128,2129,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2129,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2130,"(Q8 : Q8) : C2",5,18,2,4,1,1,0,0,0,""
128,2130,"(Q8 : Q8) : C2",10,24,4,8,2,2,0,0,0,""
128,2131,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2131,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2132,"(Q8 : Q8) : C2",5,18,2,4,1,1,0,0,0,""
128,2132,"(Q8 : Q8) : C2",10,24,4,8,2,2,0,0,0,""
128,2133,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2133,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2134,"((C4 : Q8) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2134,"((C4 : Q8) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2135,"(((C4 x C4) : C2) : C2) : C2",5,18,2,4,1,1,0,0,0,""
128,2135,"(((C4 x C4) : C2) : C2) : C2",10,24,4,8,2,2,0,0,0,""
128,2216,"(C2 x ((C2 x C2 x C2 x C2) : C2)) : C2",4,19,2,4,1,1,0,0,0,""
128,2216,"(C2 x ((C2 x C2 x C2 x C2) : C2)) : C2",18,36,2,4,1,1,0,0,0,""
128,2217,"(C2 x ((C4 x C2 x C2) : C2)) : C2",4,19,2,4,1,1,0,0,0,""
128,2217,"(C2 x ((C4 x C2 x C2) : C2)) : C2",18,36,2,4,1,1,0,0,0,""
128,2218,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2218,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2219,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2219,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2220,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2220,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2221,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2221,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2222,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2222,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2223,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2223,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2224,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2224,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2225,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2225,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2226,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2226,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2227,"((C4 x Q8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2227,"((C4 x Q8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2228,"(C2 x ((C4 x C2 x C2) : C2)) : C2",4,19,2,4,1,1,0,0,0,""
128,2228,"(C2 x ((C4 x C2 x C2) : C2)) : C2",18,36,2,4,1,1,0,0,0,""
128,2229,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2229,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2230,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2230,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2231,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2231,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2232,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2232,"((C2 x ((C4 x C2) : C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2233,"(C2 x ((C2 x Q8) : C2)) : C2",4,19,2,4,1,1,0,0,0,""
128,2233,"(C2 x ((C2 x Q8) : C2)) : C2",18,36,2,4,1,1,0,0,0,""
128,2234,"(Q8 : Q8) : C2",4,19,2,4,1,1,0,0,0,""
128,2234,"(Q8 : Q8) : C2",18,36,2,4,1,1,0,0,0,""
128,2235,"((C4 : Q8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2235,"((C4 : Q8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2236,"(((C2 x C2) . (C2 x C2 x C2)) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2236,"(((C2 x C2) . (C2 x C2 x C2)) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2237,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2237,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2238,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2238,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2239,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2239,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2240,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2240,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2241,"((C4 x Q8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2241,"((C4 x Q8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2242,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2242,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2243,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2243,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2244,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2244,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2245,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2245,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2246,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2246,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2247,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2247,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2248,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2248,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2249,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2249,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2250,"((C4 x Q8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2250,"((C4 x Q8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2251,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2251,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2252,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2252,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2253,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2253,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2254,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2254,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2255,"((C4 x Q8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2255,"((C4 x Q8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2256,"((C4 x D8) : C2) : C2",4,19,2,4,1,1,0,0,0,""
128,2256,"((C4 x D8) : C2) : C2",18,36,2,4,1,1,0,0,0,""
128,2264,"(D8 x D8) : C2",4,18,2,4,1,1,0,0,0,""
128,2264,"(D8 x D8) : C2",6,20,2,4,1,1,0,0,0,""
128,2264,"(D8 x D8) : C2",16,32,2,4,1,1,0,0,0,""
128,2265,"((C2 x C2 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2265,"((C2 x C2 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2265,"((C2 x C2 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2266,"(D8 x D8) : C2",4,18,2,4,1,1,0,0,0,""
128,2266,"(D8 x D8) : C2",6,20,2,4,1,1,0,0,0,""
128,2266,"(D8 x D8) : C2",16,32,2,4,1,1,0,0,0,""
128,2267,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2267,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2267,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2268,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2268,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2268,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2269,"(D8 x D8) : C2",4,18,2,4,1,1,0,0,0,""
128,2269,"(D8 x D8) : C2",6,20,2,4,1,1,0,0,0,""
128,2269,"(D8 x D8) : C2",16,32,2,4,1,1,0,0,0,""
128,2270,"(Q8 x D8) : C2",4,18,2,4,1,1,0,0,0,""
128,2270,"(Q8 x D8) : C2",6,20,2,4,1,1,0,0,0,""
128,2270,"(Q8 x D8) : C2",16,32,2,4,1,1,0,0,0,""
128,2271,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2271,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2271,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2272,"((C2 x C2 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2272,"((C2 x C2 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2272,"((C2 x C2 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2273,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2273,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2273,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2274,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2274,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2274,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2275,"(D8 x D8) : C2",4,18,2,4,1,1,0,0,0,""
128,2275,"(D8 x D8) : C2",6,20,2,4,1,1,0,0,0,""
128,2275,"(D8 x D8) : C2",16,32,2,4,1,1,0,0,0,""
128,2276,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2276,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2276,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2277,"((C2 x C2 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2277,"((C2 x C2 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2277,"((C2 x C2 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2278,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2278,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2278,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2279,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2279,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2279,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2280,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2280,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2280,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2281,"(D8 x D8) : C2",4,18,2,4,1,1,0,0,0,""
128,2281,"(D8 x D8) : C2",6,20,2,4,1,1,0,0,0,""
128,2281,"(D8 x D8) : C2",16,32,2,4,1,1,0,0,0,""
128,2282,"(Q8 x D8) : C2",4,18,2,4,1,1,0,0,0,""
128,2282,"(Q8 x D8) : C2",6,20,2,4,1,1,0,0,0,""
128,2282,"(Q8 x D8) : C2",16,32,2,4,1,1,0,0,0,""
128,2283,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2283,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2283,"((C2 x ((C4 x C2) : C2)) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2284,"((C4 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2284,"((C4 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2284,"((C4 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2285,"((C4 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2285,"((C4 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2285,"((C4 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2286,"((C4 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2286,"((C4 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2286,"((C4 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2287,"((C4 x Q8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2287,"((C4 x Q8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2287,"((C4 x Q8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2288,"(Q8 : Q8) : C2",4,18,2,4,1,1,0,0,0,""
128,2288,"(Q8 : Q8) : C2",6,20,2,4,1,1,0,0,0,""
128,2288,"(Q8 : Q8) : C2",16,32,2,4,1,1,0,0,0,""
128,2289,"((C4 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2289,"((C4 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2289,"((C4 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2290,"((C2 x C2 x D8) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2290,"((C2 x C2 x D8) : C2) : C2",6,20,2,4,1,1,0,0,0,""
128,2290,"((C2 x C2 x D8) : C2) : C2",16,32,2,4,1,1,0,0,0,""
128,2291,"((C2 x ((C4 x C2) : C2)) : C2) : C2",4,18,2,4,1,1,0,0,0,""
128,2291,"((C2 x ((C4 x C2) : C2)) : C2) : C2",6,20,2,4,1,1,0,0,0,""
